Partition1	Partition2	Number_of_Lists(1)	Number_of_Lists(2)	Same_Class_Agreements	Agreements	Disagreements(1)	Disagreements(2)	Disagreements	Pairs	Jaccard_Index	Rand_Index	Adjusted_Rand_Index	Fowlkes_Mallows_Index	Normalized_Mutual_Information_Index_(maximum)	Normalized_Mutual_Information_Index_(arithmetic)	Normalized_Mutual_Information_Index_(geometric)	Normalized_Mutual_Information_Index_(minimum)	Asymmetric_Wallace_Index(1)	Asymmetric_Wallace_Index(2)	Mirkin_Metric	Van_Dongen_Metric	Variation_Of_Information_Metric	Normalized_Mirkin_Metric	Normalized_Van_Dongen_Metric	Normalized_Variation_Of_Information_Metric	Partition1_Equals_Partition2	Partition1_Inside_Partition2	Partition2_Inside_Partition1
C:\Users\santi\Projects\CN-Lab\A3\nets\football_louvain.clu	C:\Users\santi\Projects\CN-Lab\A3\A3-networks\real\football-conferences.clu	10	12	477	6351	158	46	204	6555	0.7004	0.9689	0.8069	0.8277	0.8583	0.8903	0.8909	0.9249	0.7512	0.9120	408.0000	24.0000	0.7495	0.0311	0.1043	0.1095	No	No	No
