Partition1,Partition2,Number_of_Lists(1),Number_of_Lists(2),Same_Class_Agreements,Agreements,Disagreements(1),Disagreements(2),Disagreements,Pairs,Jaccard_Index,Rand_Index,Adjusted_Rand_Index,Fowlkes_Mallows_Index,Normalized_Mutual_Information_Index_(maximum),Normalized_Mutual_Information_Index_(arithmetic),Normalized_Mutual_Information_Index_(geometric),Normalized_Mutual_Information_Index_(minimum),Asymmetric_Wallace_Index(1),Asymmetric_Wallace_Index(2),Mirkin_Metric,Van_Dongen_Metric,Variation_Of_Information_Metric,Normalized_Mirkin_Metric,Normalized_Van_Dongen_Metric,Normalized_Variation_Of_Information_Metric,Partition1_Equals_Partition2,Partition1_Inside_Partition2,Partition2_Inside_Partition1
nets/graph3+1+3_louvain.clu,A3-networks/toy/graph3+1+3.clu,2,3,6,18,3,0,3,21,0.6667,0.8571,0.6957,0.8165,0.6800,0.8095,0.8246,1.0000,0.6667,1.0000,6.0000,1.0000,0.4636,0.1429,0.0714,0.1651,No,No,Yes
