Partition1,Partition2,Number_of_Lists(1),Number_of_Lists(2),Same_Class_Agreements,Agreements,Disagreements(1),Disagreements(2),Disagreements,Pairs,Jaccard_Index,Rand_Index,Adjusted_Rand_Index,Fowlkes_Mallows_Index,Normalized_Mutual_Information_Index_(maximum),Normalized_Mutual_Information_Index_(arithmetic),Normalized_Mutual_Information_Index_(geometric),Normalized_Mutual_Information_Index_(minimum),Asymmetric_Wallace_Index(1),Asymmetric_Wallace_Index(2),Mirkin_Metric,Van_Dongen_Metric,Variation_Of_Information_Metric,Normalized_Mirkin_Metric,Normalized_Van_Dongen_Metric,Normalized_Variation_Of_Information_Metric,Partition1_Equals_Partition2,Partition1_Inside_Partition2,Partition2_Inside_Partition1
nets/dolphins_louvain.clu,A3-networks/real/dolphins-real.clu,5,2,404,1230,14,647,661,1891,0.3793,0.6504,0.3419,0.6095,0.3633,0.5139,0.5647,0.8777,0.9665,0.3844,1322.0000,28.0000,1.5064,0.3496,0.2258,0.2530,No,No,No
